student_email,semester,sgpa
osha.soni458@example.com,3,7.19
osha.soni458@example.com,4,7.09
osha.soni458@example.com,5,6.11
osha.soni458@example.com,6,7.35
osha.soni458@example.com,7,9.95
osha.soni458@example.com,8,8.09
manthan.dasgupta459@example.com,1,6.08
manthan.dasgupta459@example.com,2,9.32
manthan.dasgupta459@example.com,3,7.22
manthan.dasgupta459@example.com,4,6.3
manthan.dasgupta459@example.com,5,6.76
manthan.dasgupta459@example.com,6,9.17
manthan.dasgupta459@example.com,7,7.66
manthan.dasgupta459@example.com,8,6.94
dalaja.ahuja460@example.com,1,9.31
dalaja.ahuja460@example.com,2,9.79
dalaja.ahuja460@example.com,3,7.99
dalaja.ahuja460@example.com,4,7.59
dalaja.ahuja460@example.com,5,6.23
dalaja.ahuja460@example.com,6,9.42
dalaja.ahuja460@example.com,7,9.42
dalaja.ahuja460@example.com,8,7.36
inaya.vora461@example.com,1,9.1
inaya.vora461@example.com,2,7.63
inaya.vora461@example.com,3,7.17
inaya.vora461@example.com,4,6.59
inaya.vora461@example.com,5,6.21
inaya.vora461@example.com,6,6.53
inaya.vora461@example.com,7,9.5
inaya.vora461@example.com,8,9.15
jagdish.radhakrishnan462@example.com,1,7.65
jagdish.radhakrishnan462@example.com,2,8.64
jagdish.radhakrishnan462@example.com,3,6.31
jagdish.radhakrishnan462@example.com,4,9.97
jagdish.radhakrishnan462@example.com,5,9.8
jagdish.radhakrishnan462@example.com,6,7.2
jagdish.radhakrishnan462@example.com,7,8.49
jagdish.radhakrishnan462@example.com,8,8.46
anya.kashyap463@example.com,1,9.09
anya.kashyap463@example.com,2,7.58
anya.kashyap463@example.com,3,7.31
anya.kashyap463@example.com,4,7.39
anya.kashyap463@example.com,5,7.51
anya.kashyap463@example.com,6,6.8
anya.kashyap463@example.com,7,8.75
anya.kashyap463@example.com,8,9.02
anvi.bajaj464@example.com,1,8.43
anvi.bajaj464@example.com,2,9.87
anvi.bajaj464@example.com,3,8.69
anvi.bajaj464@example.com,4,8.74
anvi.bajaj464@example.com,5,9.12
anvi.bajaj464@example.com,6,7.39
anvi.bajaj464@example.com,7,7.22
anvi.bajaj464@example.com,8,7.53
vedika.trivedi465@example.com,1,8.02
vedika.trivedi465@example.com,2,8.19
vedika.trivedi465@example.com,3,9.06
vedika.trivedi465@example.com,4,8.71
vedika.trivedi465@example.com,5,7.01
vedika.trivedi465@example.com,6,8.82
vedika.trivedi465@example.com,7,7.78
vedika.trivedi465@example.com,8,7.83
harrison.mandal466@example.com,1,7.82
harrison.mandal466@example.com,2,6.95
harrison.mandal466@example.com,3,6.83
harrison.mandal466@example.com,4,7.64
harrison.mandal466@example.com,5,6.08
harrison.mandal466@example.com,6,7.04
harrison.mandal466@example.com,7,6.96
harrison.mandal466@example.com,8,6.23
matthew.raman467@example.com,1,8.85
matthew.raman467@example.com,2,7.55
matthew.raman467@example.com,3,9.65
matthew.raman467@example.com,4,6.4
matthew.raman467@example.com,5,7.03
matthew.raman467@example.com,6,7.38
matthew.raman467@example.com,7,8.8
matthew.raman467@example.com,8,6.04
urvashi.kibe468@example.com,1,6.8
urvashi.kibe468@example.com,2,9.97
urvashi.kibe468@example.com,3,8.45
urvashi.kibe468@example.com,4,9.2
urvashi.kibe468@example.com,5,8.29
urvashi.kibe468@example.com,6,9.81
urvashi.kibe468@example.com,7,9.66
urvashi.kibe468@example.com,8,6.38
jhalak.sankaran469@example.com,1,6.83
jhalak.sankaran469@example.com,2,7.84
jhalak.sankaran469@example.com,3,7.99
jhalak.sankaran469@example.com,4,7.53
jhalak.sankaran469@example.com,5,7.98
jhalak.sankaran469@example.com,6,7.03
jhalak.sankaran469@example.com,7,9.61
jhalak.sankaran469@example.com,8,8.79
gagan.babu470@example.com,1,7.92
gagan.babu470@example.com,2,8.99
gagan.babu470@example.com,3,6.21
gagan.babu470@example.com,4,7.07
gagan.babu470@example.com,5,6.31
gagan.babu470@example.com,6,8.38
gagan.babu470@example.com,7,9.83
gagan.babu470@example.com,8,9.73
qadim.banerjee471@example.com,1,8.03
qadim.banerjee471@example.com,2,7.85
qadim.banerjee471@example.com,3,7.17
qadim.banerjee471@example.com,4,6.23
qadim.banerjee471@example.com,5,9.55
qadim.banerjee471@example.com,6,9.65
qadim.banerjee471@example.com,7,7.03
qadim.banerjee471@example.com,8,8.92
jackson.narayanan472@example.com,1,8.67
jackson.narayanan472@example.com,2,6.29
jackson.narayanan472@example.com,3,8.39
jackson.narayanan472@example.com,4,8.54
jackson.narayanan472@example.com,5,9.23
jackson.narayanan472@example.com,6,7.86
jackson.narayanan472@example.com,7,7.91
jackson.narayanan472@example.com,8,6.34
aradhana.dhar473@example.com,1,6.51
aradhana.dhar473@example.com,2,8.19
aradhana.dhar473@example.com,3,8.19
aradhana.dhar473@example.com,4,9.84
aradhana.dhar473@example.com,5,6.5
aradhana.dhar473@example.com,6,9.89
aradhana.dhar473@example.com,7,9.89
aradhana.dhar473@example.com,8,9.03
qadim.bath474@example.com,1,9.95
qadim.bath474@example.com,2,7.27
qadim.bath474@example.com,3,7.37
qadim.bath474@example.com,4,8.57
qadim.bath474@example.com,5,7.19
qadim.bath474@example.com,6,9.04
qadim.bath474@example.com,7,9.35
qadim.bath474@example.com,8,7.81
chandani.hayer475@example.com,1,6.8
chandani.hayer475@example.com,2,8.98
chandani.hayer475@example.com,3,9.17
chandani.hayer475@example.com,4,8.13
chandani.hayer475@example.com,5,8.08
chandani.hayer475@example.com,6,9.68
chandani.hayer475@example.com,7,8.12
chandani.hayer475@example.com,8,7.29
aadhya.gopal476@example.com,1,9.93
aadhya.gopal476@example.com,2,6.9
aadhya.gopal476@example.com,3,8.93
aadhya.gopal476@example.com,4,9.51
aadhya.gopal476@example.com,5,6.51
aadhya.gopal476@example.com,6,6.87
aadhya.gopal476@example.com,7,9.05
aadhya.gopal476@example.com,8,7.0
dipta.mander477@example.com,1,9.69
dipta.mander477@example.com,2,6.64
dipta.mander477@example.com,3,7.81
dipta.mander477@example.com,4,9.11
dipta.mander477@example.com,5,9.3
dipta.mander477@example.com,6,8.75
dipta.mander477@example.com,7,8.83
dipta.mander477@example.com,8,6.3
ekapad.radhakrishnan478@example.com,1,6.45
ekapad.radhakrishnan478@example.com,2,7.28
ekapad.radhakrishnan478@example.com,3,7.66
ekapad.radhakrishnan478@example.com,4,6.41
ekapad.radhakrishnan478@example.com,5,7.95
ekapad.radhakrishnan478@example.com,6,9.18
ekapad.radhakrishnan478@example.com,7,6.28
ekapad.radhakrishnan478@example.com,8,7.11
arunima.sankar479@example.com,1,8.71
arunima.sankar479@example.com,2,8.03
arunima.sankar479@example.com,3,6.04
arunima.sankar479@example.com,4,6.19
arunima.sankar479@example.com,5,9.48
arunima.sankar479@example.com,6,9.0
arunima.sankar479@example.com,7,8.76
arunima.sankar479@example.com,8,8.06
yutika.sandhu480@example.com,1,8.63
yutika.sandhu480@example.com,2,8.17
yutika.sandhu480@example.com,3,8.63
yutika.sandhu480@example.com,4,6.35
yutika.sandhu480@example.com,5,9.81
yutika.sandhu480@example.com,6,7.64
yutika.sandhu480@example.com,7,7.77
yutika.sandhu480@example.com,8,6.35
ekapad.ramachandran481@example.com,1,6.64
ekapad.ramachandran481@example.com,2,8.78
ekapad.ramachandran481@example.com,3,7.11
ekapad.ramachandran481@example.com,4,10.0
ekapad.ramachandran481@example.com,5,6.38
ekapad.ramachandran481@example.com,6,8.24
ekapad.ramachandran481@example.com,7,6.91
ekapad.ramachandran481@example.com,8,9.36
abha.talwar482@example.com,1,8.73
abha.talwar482@example.com,2,8.0
abha.talwar482@example.com,3,8.45
abha.talwar482@example.com,4,6.55
abha.talwar482@example.com,5,7.73
abha.talwar482@example.com,6,7.12
abha.talwar482@example.com,7,9.07
abha.talwar482@example.com,8,6.8
warda.mohanty483@example.com,1,6.94
warda.mohanty483@example.com,2,6.75
warda.mohanty483@example.com,3,9.92
warda.mohanty483@example.com,4,7.66
warda.mohanty483@example.com,5,9.68
warda.mohanty483@example.com,6,7.99
warda.mohanty483@example.com,7,8.18
warda.mohanty483@example.com,8,6.29
ikshita.bir484@example.com,1,9.2
ikshita.bir484@example.com,2,8.72
ikshita.bir484@example.com,3,6.85
ikshita.bir484@example.com,4,7.16
ikshita.bir484@example.com,5,7.64
ikshita.bir484@example.com,6,8.3
ikshita.bir484@example.com,7,8.09
ikshita.bir484@example.com,8,8.1
fitan.palla485@example.com,1,7.8
fitan.palla485@example.com,2,8.24
fitan.palla485@example.com,3,8.54
fitan.palla485@example.com,4,7.35
fitan.palla485@example.com,5,6.45
fitan.palla485@example.com,6,7.76
fitan.palla485@example.com,7,9.18
fitan.palla485@example.com,8,6.69
mugdha.ramachandran486@example.com,1,7.62
mugdha.ramachandran486@example.com,2,9.45
mugdha.ramachandran486@example.com,3,7.09
mugdha.ramachandran486@example.com,4,8.37
mugdha.ramachandran486@example.com,5,7.31
mugdha.ramachandran486@example.com,6,9.13
mugdha.ramachandran486@example.com,7,8.18
mugdha.ramachandran486@example.com,8,6.8
arya.sunder487@example.com,1,6.92
arya.sunder487@example.com,2,9.1
arya.sunder487@example.com,3,6.96
arya.sunder487@example.com,4,8.08
arya.sunder487@example.com,5,7.47
arya.sunder487@example.com,6,9.2
arya.sunder487@example.com,7,9.55
arya.sunder487@example.com,8,6.21
abha.grover488@example.com,1,6.59
abha.grover488@example.com,2,9.77
abha.grover488@example.com,3,7.39
abha.grover488@example.com,4,8.5
abha.grover488@example.com,5,6.64
abha.grover488@example.com,6,6.62
abha.grover488@example.com,7,7.52
abha.grover488@example.com,8,9.5
noah.agate489@example.com,1,7.47
noah.agate489@example.com,2,7.06
noah.agate489@example.com,3,7.46
noah.agate489@example.com,4,9.16
noah.agate489@example.com,5,8.5
noah.agate489@example.com,6,7.26
noah.agate489@example.com,7,7.13
noah.agate489@example.com,8,6.42
kamya.gour490@example.com,1,6.05
kamya.gour490@example.com,2,6.87
kamya.gour490@example.com,3,6.89
kamya.gour490@example.com,4,6.95
kamya.gour490@example.com,5,6.01
kamya.gour490@example.com,6,7.34
kamya.gour490@example.com,7,9.34
kamya.gour490@example.com,8,9.08
vivaan.shanker491@example.com,1,8.22
vivaan.shanker491@example.com,2,9.98
vivaan.shanker491@example.com,3,9.48
vivaan.shanker491@example.com,4,7.59
vivaan.shanker491@example.com,5,9.0
vivaan.shanker491@example.com,6,7.29
vivaan.shanker491@example.com,7,7.61
vivaan.shanker491@example.com,8,7.95
vritti.de492@example.com,1,8.02
vritti.de492@example.com,2,8.15
vritti.de492@example.com,3,9.57
vritti.de492@example.com,4,7.21
vritti.de492@example.com,5,6.68
vritti.de492@example.com,6,7.43
vritti.de492@example.com,7,7.6
vritti.de492@example.com,8,6.35
mohini.bal493@example.com,1,6.44
mohini.bal493@example.com,2,8.41
mohini.bal493@example.com,3,6.97
mohini.bal493@example.com,4,7.5
mohini.bal493@example.com,5,7.44
mohini.bal493@example.com,6,7.23
mohini.bal493@example.com,7,9.12
mohini.bal493@example.com,8,8.01
akshay.pandey494@example.com,1,8.24
akshay.pandey494@example.com,2,8.67
akshay.pandey494@example.com,3,8.22
akshay.pandey494@example.com,4,7.8
akshay.pandey494@example.com,5,8.08
akshay.pandey494@example.com,6,6.65
akshay.pandey494@example.com,7,6.32
akshay.pandey494@example.com,8,8.82
amrita.anne495@example.com,1,7.95
amrita.anne495@example.com,2,8.98
amrita.anne495@example.com,3,9.48
amrita.anne495@example.com,4,9.32
amrita.anne495@example.com,5,9.35
amrita.anne495@example.com,6,7.28
amrita.anne495@example.com,7,7.63
amrita.anne495@example.com,8,7.94
aradhana.more496@example.com,1,8.16
aradhana.more496@example.com,2,8.33
aradhana.more496@example.com,3,6.92
aradhana.more496@example.com,4,6.84
aradhana.more496@example.com,5,9.3
aradhana.more496@example.com,6,9.71
aradhana.more496@example.com,7,9.7
aradhana.more496@example.com,8,9.54
sanya.ram497@example.com,1,8.02
sanya.ram497@example.com,2,8.93
sanya.ram497@example.com,3,6.95
sanya.ram497@example.com,4,8.86
sanya.ram497@example.com,5,9.78
sanya.ram497@example.com,6,6.53
sanya.ram497@example.com,7,8.25
sanya.ram497@example.com,8,7.51
hemang.goyal498@example.com,1,8.89
hemang.goyal498@example.com,2,6.55
hemang.goyal498@example.com,3,6.86
hemang.goyal498@example.com,4,8.57
hemang.goyal498@example.com,5,6.52
hemang.goyal498@example.com,6,6.77
hemang.goyal498@example.com,7,7.0
hemang.goyal498@example.com,8,8.4
fariq.nayak499@example.com,1,7.92
fariq.nayak499@example.com,2,8.26
fariq.nayak499@example.com,3,7.87
fariq.nayak499@example.com,4,7.96
fariq.nayak499@example.com,5,9.25
fariq.nayak499@example.com,6,9.26
fariq.nayak499@example.com,7,8.28
fariq.nayak499@example.com,8,9.03
